-5.255961e-01 -7.033476e-02 1.661916e-01 1.441528e-01 8.319778e-02 1.182428e-01 -7.890164e-03 -2.802491e-01 -7.179958e-01 -1.403275e-01 2.114154e-01 3.035506e-01 3.758777e-01 2.665898e-01 6.514745e-02 -3.695080e-01 -5.700804e-01 -1.611551e-01 1.477458e-01 3.290904e-01 5.944605e-01 3.655152e-01 1.149640e-01 -2.718085e-01 -1.983774e-01 -7.836398e-02 3.406439e-02 1.714014e-01 4.592456e-01 2.768132e-01 1.108985e-01 -9.646679e-02 -5.996053e-01 -1.284144e-01 1.008452e-01 6.844308e-02 4.822781e-02 1.529251e-01 3.240136e-03 -3.538339e-01 -8.945879e-01 -2.461425e-01 1.800502e-01 2.951999e-01 4.325746e-01 3.715640e-01 7.631133e-02 -5.145798e-01 -7.452911e-01 -2.293200e-01 1.686630e-01 3.912520e-01 7.212080e-01 5.073911e-01 1.336963e-01 -4.209950e-01 -2.689776e-01 -5.525652e-02 1.191232e-01 2.558859e-01 5.466537e-01 3.885068e-01 1.529628e-01 -1.654672e-01 -5.889459e-01 -1.830218e-01 -8.515442e-03 -2.669962e-02 7.188607e-03 1.757580e-01 3.924846e-02 -3.113942e-01 -9.143906e-01 -2.764960e-01 1.086760e-01 2.105813e-01 4.131800e-01 4.198393e-01 9.223478e-02 -5.406096e-01 -7.794117e-01 -2.127226e-01 1.740551e-01 3.856587e-01 7.236103e-01 5.373402e-01 1.244037e-01 -4.832217e-01 -2.939538e-01 -8.767165e-03 1.859647e-01 3.040970e-01 5.478857e-01 3.952033e-01 1.408784e-01 -2.206500e-01 -4.527472e-01 -1.581240e-01 -7.696345e-02 -7.883491e-02 -1.339707e-02 1.647050e-01 9.524418e-02 -1.649724e-01 -7.630402e-01 -2.220540e-01 3.017404e-02 8.478141e-02 3.171447e-01 3.881533e-01 1.325599e-01 -4.069745e-01 -6.530797e-01 -1.363313e-01 1.394913e-01 2.685620e-01 5.900145e-01 4.644178e-01 1.273810e-01 -4.269800e-01 -2.556369e-01 3.357403e-02 1.861033e-01 2.508173e-01 4.439106e-01 3.167345e-01 1.186578e-01 -2.360758e-01 
-2.379851e-01 3.340635e-01 7.517671e-01 3.614038e-01 -3.224124e-02 1.409481e-01 3.469281e-01 -7.902482e-02 -1.510730e-01 5.640715e-01 9.605039e-01 3.615413e-01 -2.591494e-01 5.493943e-02 5.237225e-01 8.517056e-02 -8.099078e-03 6.375715e-01 9.209783e-01 2.602199e-01 -4.775559e-01 -1.197842e-01 4.306231e-01 1.578664e-01 -1.250536e-02 4.754823e-01 5.975766e-01 9.764310e-02 -4.480011e-01 -1.857781e-01 2.079719e-01 6.268158e-02 -3.335010e-01 3.741325e-01 8.865472e-01 3.202609e-01 -1.804514e-01 -1.943340e-02 1.196836e-01 -2.741540e-01 -3.100384e-01 6.313018e-01 1.158820e+00 3.117051e-01 -4.782819e-01 -1.875488e-01 2.363114e-01 -1.732706e-01 -1.900492e-01 6.466264e-01 1.054937e+00 2.109684e-01 -6.650735e-01 -3.324134e-01 1.992238e-01 -7.260490e-02 -1.813937e-01 3.919717e-01 6.529109e-01 8.895758e-02 -5.342160e-01 -3.221706e-01 5.124192e-02 -8.967758e-02 -3.535667e-01 2.526763e-01 5.907279e-01 1.130665e-01 -2.677348e-01 -1.632580e-01 -1.128426e-01 -3.350864e-01 -3.907191e-01 4.061824e-01 8.021268e-01 1.092051e-01 -5.527097e-01 -3.145067e-01 -2.285810e-02 -3.137454e-01 -3.138976e-01 3.842341e-01 7.066582e-01 3.206350e-02 -6.971892e-01 -3.875368e-01 -1.616444e-02 -2.493130e-01 -2.826018e-01 1.871822e-01 3.983765e-01 -2.246033e-02 -5.231468e-01 -3.202053e-01 -7.957770e-02 -2.246966e-01 -3.156120e-01 3.243864e-02 1.654314e-01 -4.589581e-02 -2.456199e-01 -1.146028e-01 -4.671393e-02 -2.033959e-01 -3.807629e-01 8.616757e-02 2.700980e-01 -8.656456e-02 -4.675935e-01 -1.691172e-01 7.105798e-02 -2.103738e-01 -3.058216e-01 1.031299e-01 2.242866e-01 -1.518675e-01 -5.778396e-01 -2.023023e-01 9.387122e-02 -1.914409e-01 -2.812879e-01 7.815386e-03 7.281630e-02 -1.424272e-01 -4.129708e-01 -1.471299e-01 4.740540e-02 -1.851989e-01 
6.832822e-02 1.759340e-01 3.227254e-01 3.343863e-01 3.885502e-01 9.023506e-02 -9.537764e-02 -1.370773e-01 4.003166e-01 3.483470e-01 2.727459e-01 3.755983e-01 5.689045e-01 1.155423e-01 -1.713796e-01 -1.857114e-02 6.953264e-01 4.493667e-01 1.891079e-01 2.338887e-01 4.789167e-01 6.218915e-02 -2.167548e-01 9.913899e-02 7.578034e-01 4.469188e-01 9.398425e-02 2.192332e-02 1.601267e-01 -3.009606e-02 -1.897755e-01 1.128030e-01 3.386781e-02 1.709477e-01 2.581908e-01 2.629453e-01 3.671692e-01 -1.091709e-01 -6.597979e-01 -4.807829e-01 3.090939e-01 3.372714e-01 1.873023e-01 3.368730e-01 6.240568e-01 -8.447807e-02 -7.734067e-01 -4.298186e-01 6.340216e-01 4.193558e-01 9.476815e-02 2.402507e-01 5.438894e-01 -1.233139e-01 -6.840760e-01 -1.924842e-01 7.637839e-01 4.024306e-01 1.463548e-02 4.823940e-02 1.959686e-01 -2.089435e-01 -5.073517e-01 2.530818e-03 3.784262e-03 2.546480e-02 -1.581804e-01 2.928712e-02 3.024845e-01 -1.911145e-01 -1.014129e+00 -7.223584e-01 1.668059e-01 8.710354e-02 -2.197890e-01 1.668529e-01 6.140026e-01 -1.502914e-01 -1.136885e+00 -7.675579e-01 4.891471e-01 1.732050e-01 -2.288603e-01 1.314225e-01 5.152846e-01 -2.312733e-01 -1.005309e+00 -4.633304e-01 6.554515e-01 2.114482e-01 -1.877890e-01 1.523370e-02 1.771377e-01 -3.288394e-01 -7.376024e-01 -1.296881e-01 -2.779185e-02 -1.512834e-01 -4.980922e-01 -1.808081e-01 1.977211e-01 -1.226809e-01 -7.397228e-01 -5.406259e-01 4.883674e-02 -1.214228e-01 -5.184681e-01 -4.999830e-02 4.757864e-01 -7.560543e-02 -9.117940e-01 -6.669140e-01 3.343780e-01 -5.435289e-03 -4.304172e-01 -2.714230e-02 3.806146e-01 -1.633987e-01 -8.636716e-01 -4.698553e-01 4.953974e-01 6.280087e-02 -2.997508e-01 -6.187792e-02 1.031006e-01 -2.638220e-01 -6.456924e-01 -1.744361e-01 
-6.422061e-01 -4.324104e-01 -3.479858e-01 -6.132052e-02 2.547627e-01 1.838114e-01 6.868619e-02 -2.567212e-01 -3.355107e-01 -5.330272e-01 -5.020584e-01 -2.273383e-01 2.675616e-01 2.983711e-01 2.304408e-01 4.797014e-02 3.914098e-01 -2.639214e-01 -5.586155e-01 -5.692115e-01 -2.601675e-01 1.063072e-01 2.354250e-01 3.811040e-01 5.807036e-01 -1.419976e-03 -4.471337e-01 -5.631029e-01 -6.034961e-01 -2.036404e-01 5.370994e-02 3.034818e-01 -8.597021e-01 -4.553791e-01 -1.701196e-01 1.505626e-01 4.446388e-01 4.650747e-01 2.965694e-01 -4.413326e-01 -4.602002e-01 -4.176720e-01 -2.384856e-01 7.148604e-02 5.295420e-01 6.058781e-01 5.342317e-01 1.575702e-02 6.223712e-01 7.857042e-02 -2.580253e-01 -4.082287e-01 -2.616056e-01 2.040505e-01 5.488274e-01 6.170365e-01 8.728020e-01 2.911327e-01 -2.388877e-01 -5.748901e-01 -7.914891e-01 -2.384883e-01 3.139998e-01 6.164314e-01 -9.792725e-01 -3.125407e-01 2.273428e-01 3.180284e-01 4.634740e-01 4.573199e-01 1.355254e-01 -6.596032e-01 -5.710580e-01 -4.178884e-02 3.921602e-01 4.262713e-01 5.857695e-01 4.690181e-01 2.799267e-01 -2.997647e-01 6.038389e-01 4.664661e-01 3.790131e-01 1.418298e-02 -2.594825e-01 -1.137703e-02 3.747210e-01 4.438631e-01 8.980633e-01 4.844046e-01 1.984781e-01 -3.406935e-01 -8.294038e-01 -3.505108e-01 2.906229e-01 6.589322e-01 -8.234861e-01 -1.855817e-01 2.142214e-01 2.021728e-01 3.083210e-01 2.659890e-01 -3.461544e-02 -6.093518e-01 -5.883040e-01 9.903675e-02 4.732813e-01 4.194857e-01 4.209703e-01 2.016965e-01 -8.215604e-03 -5.008888e-01 3.613159e-01 4.581592e-01 5.177393e-01 2.143825e-01 -2.626115e-01 -1.998957e-01 6.887594e-02 6.783756e-02 6.306294e-01 3.742956e-01 3.176376e-01 -9.851959e-02 -6.970583e-01 -3.682317e-01 1.275239e-01 4.049834e-01 
1.375998e-01 -5.465137e-01 -8.252871e-01 -1.099132e-01 1.156132e-01 8.612198e-02 3.914256e-01 4.305459e-01 -5.829339e-02 -8.000938e-01 -8.692122e-01 -4.618429e-02 1.217463e-01 1.006338e-01 4.177605e-01 3.561232e-01 -5.047043e-01 -8.299212e-01 -6.373803e-01 8.646093e-02 1.692110e-01 1.263679e-01 3.889390e-01 1.552155e-01 -6.129542e-01 -5.805929e-01 -3.187679e-01 8.348598e-02 1.591417e-01 1.456414e-01 2.774419e-01 7.119443e-02 3.269816e-01 -2.220336e-01 -2.055580e-01 3.344921e-01 3.064441e-01 3.694441e-01 8.238593e-01 6.578336e-01 3.548231e-01 -1.683638e-01 -1.702069e-01 3.440528e-01 1.707270e-01 2.011717e-01 7.773994e-01 6.834998e-01 -1.957490e-01 -2.142143e-01 3.074877e-02 4.883992e-01 2.344838e-01 3.475394e-02 5.385277e-01 3.501452e-01 -5.002433e-01 -2.197619e-01 8.402490e-02 3.861547e-01 2.777824e-01 1.596094e-02 3.124850e-01 1.373205e-01 4.822865e-01 5.420901e-01 9.637644e-01 7.252553e-01 2.501557e-01 -4.335178e-02 -2.229428e-01 8.972561e-02 5.441874e-01 7.659720e-01 1.086603e+00 7.771779e-01 -8.222290e-04 -5.310461e-01 -5.112558e-01 2.607861e-02 -1.457671e-01 4.287950e-01 9.761877e-01 9.377139e-01 2.231886e-01 -6.556321e-01 -6.775611e-01 -2.883031e-01 -5.172812e-01 1.075483e-01 6.620641e-01 7.784899e-01 4.049684e-01 -4.468637e-01 -5.854967e-01 -3.540055e-01 4.009956e-01 6.038735e-01 6.529352e-01 3.459983e-01 6.262079e-03 -4.313248e-01 -7.691692e-01 -2.493337e-01 3.318518e-01 5.723873e-01 6.493741e-01 4.172077e-01 -2.128683e-01 -8.633611e-01 -1.126270e+00 -4.526598e-01 -3.500402e-01 9.527058e-02 4.489397e-01 5.667515e-01 8.606009e-02 -8.265012e-01 -1.214616e+00 -7.245782e-01 -6.150640e-01 -9.664806e-02 2.507237e-01 5.453339e-01 3.788162e-01 -5.465060e-01 -9.953935e-01 -6.992581e-01 
2.627448e-02 -3.125889e-01 9.989204e-02 9.136722e-01 8.009166e-01 -1.144109e-01 -3.864951e-01 3.006823e-02 -2.388757e-01 -5.837463e-01 1.560972e-01 1.211727e+00 9.758394e-01 -2.253246e-01 -3.751492e-01 6.791535e-02 -2.081078e-01 -5.426670e-01 2.765506e-01 9.584856e-01 2.985464e-01 -4.447410e-01 -2.221255e-01 1.699945e-01 -6.797379e-02 -2.078394e-01 4.233254e-01 5.715936e-01 -3.709628e-01 -5.636966e-01 -8.548334e-02 2.155298e-01 -4.621503e-02 -4.885180e-01 2.222617e-02 9.362826e-01 7.807167e-01 -2.524655e-01 -3.512681e-01 2.157069e-01 -4.184291e-01 -9.090971e-01 1.386264e-01 1.351908e+00 9.234691e-01 -5.327097e-01 -5.768707e-01 1.304889e-01 -3.547436e-01 -7.564616e-01 2.779450e-01 1.041193e+00 6.912655e-02 -1.002403e+00 -6.764464e-01 8.209411e-02 -2.104226e-01 -3.715323e-01 3.541810e-01 6.011859e-01 -5.731200e-01 -1.146670e+00 -6.544870e-01 2.435255e-02 -9.752949e-02 -6.598103e-01 -2.684768e-01 6.214899e-01 6.397253e-01 8.338414e-03 6.000147e-01 7.531487e-01 -3.592424e-01 -1.069814e+00 -2.940620e-01 8.733894e-01 6.303018e-01 -3.756076e-01 2.566304e-01 7.224087e-01 -2.528042e-01 -8.541490e-01 -2.229708e-01 5.635252e-01 -2.624851e-01 -1.044887e+00 -2.179805e-01 4.380696e-01 -2.134032e-01 -5.592635e-01 -2.109787e-01 2.260000e-01 -7.058609e-01 -1.169827e+00 -4.940986e-01 1.082123e-01 -8.844062e-02 -3.573664e-01 2.541658e-01 6.110200e-01 4.706276e-01 1.382889e-01 9.188554e-01 8.387226e-01 -1.494953e-01 -6.226965e-01 6.227498e-02 6.203637e-01 3.161593e-01 -3.062170e-01 6.399986e-01 1.010503e+00 -3.081680e-02 -5.453278e-01 -1.637719e-01 2.708818e-01 -4.222517e-01 -8.364716e-01 2.258980e-01 7.825275e-01 -1.071761e-01 -4.726508e-01 -3.525126e-01 -2.988375e-02 -6.000965e-01 -7.853038e-01 -8.231774e-02 3.391840e-01 
1.553091e-01 5.860534e-01 9.855912e-01 6.422130e-01 7.022705e-01 5.313931e-01 9.194232e-01 4.539782e-01 4.135610e-01 7.028799e-01 4.532650e-01 -1.232651e-01 2.084941e-01 2.560946e-01 3.765589e-01 3.721189e-01 -7.377823e-02 2.882101e-01 -3.148224e-01 -9.252769e-01 -5.517254e-01 -2.458099e-01 -4.563163e-01 -2.364982e-01 -8.234589e-01 -5.079196e-01 -8.352789e-01 -8.548493e-01 -3.869088e-01 -3.313171e-01 -8.299387e-01 -7.284511e-01 1.280292e-01 8.061332e-01 1.340343e+00 9.206108e-01 9.055770e-01 5.922856e-01 7.678576e-01 3.388379e-01 3.784724e-01 7.348523e-01 4.847916e-01 1.151115e-01 5.310379e-01 3.123735e-01 2.575467e-01 3.327487e-01 -1.787040e-01 -5.520146e-02 -7.648198e-01 -1.036494e+00 -3.184982e-01 -1.618415e-02 -3.315156e-01 -2.023750e-01 -8.951860e-01 -8.133703e-01 -1.368958e+00 -1.253764e+00 -3.608036e-01 -3.550744e-02 -6.483977e-01 -7.909983e-01 6.046394e-02 7.149348e-01 1.078544e+00 8.800281e-01 9.508948e-01 6.012914e-01 5.100789e-01 1.081273e-01 8.413178e-02 3.075828e-01 3.026415e-01 4.913370e-01 9.621198e-01 5.558615e-01 1.780218e-01 7.811256e-02 -3.303800e-01 -4.216980e-01 -7.834108e-01 -6.379492e-01 1.386457e-01 3.860005e-01 -1.323109e-01 -2.077442e-01 -7.478162e-01 -7.416818e-01 -1.263383e+00 -1.166568e+00 -2.381280e-01 2.552721e-01 -3.718012e-01 -6.447296e-01 -6.178217e-02 4.075427e-01 5.970886e-01 5.171518e-01 7.482088e-01 5.516403e-01 2.568392e-01 -1.211228e-01 -1.832488e-01 3.426756e-02 1.814536e-01 5.517110e-01 1.106662e+00 6.407612e-01 -7.487355e-03 -2.553404e-01 -3.610349e-01 -3.357530e-01 -4.002016e-01 -8.448575e-02 5.689216e-01 5.162887e-01 -1.939814e-01 -3.567131e-01 -4.828166e-01 -3.651467e-01 -6.787677e-01 -6.088923e-01 -8.851307e-03 3.270317e-01 -3.030664e-01 -4.928260e-01 
-1.431087e+00 -3.291586e-01 7.377116e-01 1.431619e-01 -4.989549e-01 -2.308925e-01 5.063573e-01 1.212763e-02 -5.066264e-01 -1.382741e-01 3.915198e-01 1.697493e-01 -5.167307e-01 -6.075134e-01 -3.244793e-02 2.413950e-01 4.958402e-01 1.503563e-01 -4.643946e-02 4.958940e-01 3.458259e-01 -7.596940e-01 -8.070294e-01 1.457697e-02 4.256886e-01 -4.173257e-03 -3.890535e-01 6.207446e-01 1.207879e+00 -3.582831e-01 -9.783974e-01 -2.757800e-01 -1.690136e+00 -4.564461e-01 7.311131e-01 5.765550e-02 -6.672188e-01 -2.858729e-01 9.706777e-01 1.716979e-01 -4.413775e-01 -1.285444e-01 1.038679e-01 -2.472408e-01 -8.773805e-01 -7.485157e-01 2.901197e-01 5.319425e-01 7.768927e-01 1.452520e-01 -6.040302e-01 7.993161e-02 2.809853e-01 -7.278017e-01 -6.556327e-01 2.713504e-01 5.682620e-01 -1.413850e-01 -9.157462e-01 5.497842e-01 1.583093e+00 -1.772130e-01 -1.018411e+00 -2.580824e-01 -1.633681e+00 -2.199504e-01 9.720337e-01 2.057905e-01 -6.352243e-01 -2.056362e-01 1.171723e+00 2.172657e-01 -2.859111e-01 1.326516e-01 2.634151e-01 -2.751737e-01 -9.437543e-01 -5.712772e-01 6.028443e-01 6.297610e-01 1.015376e+00 2.453152e-01 -6.077775e-01 -1.918846e-01 1.944024e-01 -4.152943e-01 -2.192167e-01 5.879926e-01 7.303516e-01 -1.363698e-01 -9.709612e-01 3.629579e-01 1.624095e+00 7.599573e-02 -6.722192e-01 3.190016e-02 -1.408933e+00 1.899828e-01 1.253629e+00 3.203265e-01 -5.232365e-01 -2.682708e-01 4.521123e-01 -1.784887e-01 -2.711551e-01 5.053005e-01 7.233330e-01 -2.008774e-02 -7.236346e-01 -5.414513e-01 -4.689850e-02 4.350359e-02 8.555720e-01 3.581998e-01 -1.247684e-01 -1.147324e-01 2.178490e-01 -2.589179e-01 -4.619593e-01 2.752301e-01 6.784370e-01 -3.789579e-02 -5.549616e-01 2.612295e-01 1.400271e+00 1.298340e-01 -6.532049e-01 8.093458e-02 
3.944381e-01 -9.853861e-02 9.494768e-02 4.773846e-02 -1.936342e-01 2.042802e-01 1.261012e+00 1.091632e+00 5.806531e-01 -2.020074e-01 4.593992e-02 6.388442e-03 -3.493352e-01 1.620069e-01 1.447074e+00 1.634560e+00 6.236095e-01 -4.878682e-01 -1.455049e-01 -2.707696e-02 -1.084594e-01 1.636110e-01 1.106636e+00 1.641194e+00 2.968183e-01 -6.500905e-01 -3.654141e-01 -9.990022e-02 1.635600e-01 2.600584e-01 6.214696e-01 9.749042e-01 8.713873e-02 6.076558e-02 8.675013e-01 3.307910e-01 -3.626027e-01 -2.521150e-01 3.513620e-01 6.011921e-01 1.069206e-01 -2.058082e-01 7.338356e-01 3.006656e-01 -4.690506e-01 -3.317601e-01 6.792125e-01 1.252200e+00 2.394798e-01 -7.928030e-01 1.101027e-01 1.193182e-01 3.427630e-02 1.262231e-01 8.283865e-01 1.680823e+00 3.638324e-01 -8.141398e-01 -3.364896e-01 -1.756291e-01 2.010725e-01 4.298919e-01 7.024240e-01 1.355038e+00 -2.922496e-01 -3.414401e-01 1.244561e-01 -4.401490e-02 -5.609987e-01 -8.403993e-01 -9.113189e-01 -1.965189e-01 -8.260717e-01 -1.007420e+00 2.866837e-02 1.557022e-01 -3.666979e-01 -6.774929e-01 -6.726203e-01 -4.797061e-02 -5.449656e-01 -1.381168e+00 -3.577854e-01 1.009434e-01 3.056104e-01 1.111515e-01 -1.402566e-01 6.119922e-01 2.916050e-01 -8.593624e-01 -4.694906e-01 -1.954082e-01 2.363383e-01 3.554625e-01 2.009965e-01 1.013505e+00 -3.522561e-01 -9.304887e-01 -1.203906e+00 -5.104743e-01 -4.882944e-01 -5.299186e-01 -3.278403e-01 6.572077e-02 -1.158221e+00 -1.594118e+00 -1.263469e+00 -4.068092e-01 -1.736584e-01 -1.534077e-01 -2.722953e-01 -2.511923e-01 -8.303512e-01 -1.387597e+00 -1.040388e+00 -2.553960e-01 4.393418e-01 3.864112e-01 -1.078809e-01 -3.532776e-02 2.427678e-01 -6.050707e-01 -6.520151e-01 -3.017350e-01 1.864147e-01 2.797350e-01 5.507511e-02 5.258322e-01 
5.219697e-01 8.829993e-01 1.535590e+00 2.595507e-01 -6.530811e-01 -4.350498e-01 -9.561187e-02 1.904201e-01 -7.212819e-01 6.078849e-01 1.710531e+00 7.717264e-01 -6.886439e-02 -2.682875e-01 -2.244003e-01 -3.538381e-01 -7.553326e-01 1.183849e-01 1.228870e+00 5.545302e-01 2.772726e-01 1.356506e-01 -1.907359e-01 -2.968911e-01 7.267472e-01 5.596673e-01 7.348886e-01 -1.167661e-01 -6.249475e-01 -1.142966e-01 -1.624134e-01 8.087268e-02 6.476260e-01 2.562138e-02 -9.300245e-02 -5.942947e-01 -9.587698e-01 -3.630734e-01 9.545622e-01 1.201059e+00 -1.062604e+00 -9.375188e-01 -3.110370e-01 -1.978741e-01 -6.910132e-04 3.484371e-01 8.666675e-01 3.221862e-01 -1.099510e+00 -1.008676e+00 -4.976191e-01 -2.712161e-01 4.174093e-01 8.683979e-01 7.407699e-01 -2.645344e-02 8.526709e-01 2.409318e-01 -3.423504e-01 -8.059626e-01 -8.690979e-01 1.780290e-01 4.255098e-01 3.361483e-01 8.738762e-01 -2.369937e-01 -2.556903e-01 -3.436244e-01 -6.329893e-01 -9.651540e-02 9.045941e-01 1.441263e+00 -5.330625e-01 -1.023903e+00 -5.965589e-01 -2.675366e-01 3.069188e-01 6.040713e-01 8.051749e-01 8.284085e-01 -4.970089e-01 -5.024657e-01 -4.833722e-01 -3.050004e-01 4.739439e-01 6.559586e-01 3.527411e-01 1.503399e-01 1.175892e+00 5.680237e-01 -2.831088e-01 -7.993283e-01 -8.591747e-01 -1.325480e-01 6.041520e-02 4.410222e-01 8.145580e-01 2.511789e-01 5.707783e-01 1.636348e-01 -3.242494e-01 -5.818856e-01 -1.229956e+00 1.617067e-01 1.303331e-02 4.732486e-02 4.352589e-01 1.849069e-01 2.718079e-01 -4.580555e-01 -1.729971e+00 -3.065737e-01 3.218095e-02 4.237627e-01 3.256237e-01 1.986979e-01 2.538893e-01 -6.643349e-01 -2.027154e+00 -8.374473e-01 9.611869e-01 6.476957e-01 1.660885e-01 -2.181562e-01 -5.885249e-01 -8.049994e-01 -1.671368e+00 -4.405384e-01 
