2.484769e-01 -1.940491e-01 5.342354e-02 4.113864e-02 4.103335e-02 -5.585354e-02 9.620084e-02 -4.744828e-02 -3.484478e-02 -6.282219e-02 2.677201e-01 6.262128e-03 -1.473535e-02 -7.938956e-02 -9.124075e-02 -4.065560e-02 -3.738724e-02 -6.410333e-02 -6.993058e-02 -4.661805e-02 1.078870e-01 7.710674e-02 5.596620e-02 -5.399620e-02 -1.130605e-01 2.201848e-02 1.344852e-02 7.193778e-02 1.422438e-01 -4.616432e-02 -5.653440e-02 -5.186955e-03 -2.855401e-02 -8.423883e-03 5.529649e-02 -5.370674e-02 4.963408e-02 -3.595338e-02 -5.538956e-03 -1.077869e-02 8.923872e-02 4.217744e-02 6.077134e-02 1.121717e-02 4.142884e-02 -2.430929e-02 -1.635786e-01 2.065031e-02 -5.197562e-02 -1.527430e-02 -1.981785e-02 -3.199998e-02 9.666425e-03 1.097229e-03 2.518262e-02 1.627997e-02 -2.962978e-03 -1.629702e-02 -5.863890e-02 1.895608e-02 -3.244433e-02 1.897381e-02 5.816998e-02 -2.781457e-02 1.029220e-02 -6.901708e-02 2.846400e-02 3.191708e-03 1.693786e-02 -1.115215e-02 -3.972305e-02 -1.997918e-02 -3.317026e-03 -3.720738e-03 2.318438e-02 -7.297315e-03 3.205428e-02 2.504243e-02 1.348400e-02 -1.803977e-02 9.659003e-03 -1.024221e-02 3.291881e-02 1.835329e-03 2.466243e-02 3.269594e-01 1.665105e-01 
9.031385e-02 -7.973181e-02 -9.525485e-02 1.952161e-02 9.573568e-02 -1.030497e-01 6.134368e-02 -3.308164e-02 8.825698e-02 4.567715e-02 1.817066e-01 7.158482e-02 2.024048e-02 5.894373e-02 -3.683132e-03 -4.236741e-02 -5.416363e-02 1.850131e-03 -5.916586e-02 -2.757825e-02 2.633392e-02 1.077965e-01 4.000381e-02 1.329872e-02 -1.833603e-02 -7.376625e-03 -4.984877e-02 9.743919e-02 -1.021662e-01 3.637682e-02 7.830323e-02 1.464016e-02 2.315235e-02 6.401798e-02 -1.026455e-02 -6.168929e-02 1.346305e-02 7.788285e-02 -1.145384e-02 4.525994e-02 -4.768465e-02 -4.249766e-03 7.853990e-02 8.233964e-02 8.398101e-02 2.214882e-02 -8.903056e-03 -1.140703e-01 -3.770326e-02 1.691804e-02 5.536010e-03 1.489184e-02 1.648978e-02 -3.953394e-02 -2.851352e-02 3.349404e-03 6.559844e-02 5.195203e-02 -4.915974e-02 5.612334e-02 3.111228e-02 4.838514e-03 -3.999512e-02 5.451227e-02 -2.290158e-03 -3.589272e-02 -6.419423e-03 1.703969e-03 -2.234481e-02 -3.018953e-02 -1.729468e-02 -1.729476e-02 1.060566e-02 -3.702191e-02 -4.389411e-04 6.861320e-03 -2.745487e-02 -1.141545e-02 8.256118e-03 -5.195217e-03 4.160126e-02 -2.776297e-02 -3.220374e-03 2.367987e-02 1.149191e-02 2.716880e-01 1.928701e-01 
5.541959e-02 6.500053e-02 -8.300135e-03 -6.581183e-02 4.038194e-02 7.508775e-02 -2.171789e-01 -1.356634e-01 3.255674e-02 -6.283181e-03 1.902174e-01 5.594913e-03 6.398389e-02 4.070031e-03 4.881391e-02 -1.274148e-02 -1.834424e-01 -1.879181e-02 -5.973237e-02 -1.066666e-01 -6.290350e-02 4.711382e-02 1.201288e-02 -4.478849e-02 4.039342e-02 -6.312576e-02 -2.839754e-02 -1.361693e-02 7.495224e-02 1.148006e-01 1.625804e-01 -6.530842e-03 -6.892950e-02 -1.043358e-01 2.371450e-02 -2.973706e-02 -3.993520e-02 5.755424e-02 2.297088e-02 2.782385e-02 -6.151643e-02 1.355436e-01 -3.893926e-02 -2.652275e-02 3.023433e-02 3.913594e-02 4.665142e-02 2.771097e-03 -9.636235e-02 -3.819623e-03 -5.596351e-02 -2.550167e-02 5.298524e-02 2.002005e-02 -9.274416e-03 -4.576198e-03 -1.288637e-03 5.542692e-02 -7.131232e-02 -2.845445e-02 -5.242494e-02 4.456370e-02 -5.552750e-02 1.186992e-02 2.088876e-02 2.263562e-03 7.984848e-02 1.174928e-02 -1.238585e-02 2.262661e-03 -4.902766e-02 4.130209e-03 4.906688e-02 3.371632e-02 -3.919427e-02 3.500268e-02 2.126287e-02 6.443130e-02 -2.894941e-02 -9.229176e-03 -5.994629e-02 -1.996752e-02 6.459239e-03 -2.977810e-02 -2.488568e-02 -1.588257e-01 3.401236e-01 
-8.728269e-02 -5.244302e-02 -1.034602e-01 3.835293e-02 4.592650e-02 -4.973860e-02 -3.308567e-02 -1.128995e-01 2.367653e-01 3.963477e-02 -2.823593e-02 -7.215553e-02 5.053174e-02 4.280099e-03 -2.777378e-03 -9.926282e-02 1.198231e-02 3.943968e-02 -8.844841e-03 1.695023e-02 -6.762876e-02 4.079213e-02 1.623558e-02 3.916654e-02 5.493928e-02 -1.529829e-02 1.852505e-02 -1.571637e-01 -3.239861e-02 7.671069e-02 1.427925e-02 7.204740e-02 -5.613140e-02 3.663726e-02 -8.409616e-03 3.107489e-02 -4.097669e-02 -3.460703e-02 -4.382449e-02 1.642032e-02 1.763723e-02 4.931695e-02 1.734835e-02 -1.158033e-01 -8.747483e-02 -7.348168e-02 -1.052270e-02 3.563174e-02 -4.935168e-03 2.909409e-02 -5.347066e-02 -2.802608e-02 -7.086226e-03 -2.451540e-02 -6.563313e-03 6.009209e-02 -4.832740e-02 -9.243725e-03 -9.158505e-03 -9.050534e-03 -9.320384e-03 -1.571546e-02 7.508030e-02 -8.294954e-03 2.753332e-02 -3.885004e-02 1.348323e-02 -4.181128e-03 -2.164420e-02 1.713714e-02 -4.843501e-04 2.537728e-03 1.357223e-02 -6.107368e-03 1.765700e-02 5.739056e-03 1.446999e-02 1.125332e-02 2.434161e-03 2.012999e-03 -1.931041e-02 6.317769e-03 -1.672150e-02 9.847380e-03 -1.685217e-02 -3.176830e-01 2.017809e-01 
-3.063534e-03 -2.278638e-02 -9.268121e-02 -4.575980e-02 -1.431376e-01 4.039764e-02 2.380760e-03 -3.654179e-02 5.168295e-03 -1.184153e-01 -4.279474e-02 1.159968e-01 1.123062e-01 3.102235e-03 1.431391e-02 4.954637e-02 7.549556e-02 1.507301e-01 -2.114544e-02 -9.013826e-03 4.193360e-03 2.601125e-02 -2.629266e-02 4.535558e-02 -5.303287e-02 8.355469e-02 -1.469265e-01 -5.081891e-02 1.027024e-01 -2.017127e-02 3.388395e-02 -3.317251e-02 -1.480024e-02 -6.129846e-02 -2.420721e-03 -3.454404e-02 3.775659e-02 4.076877e-02 9.974184e-03 -3.372378e-02 6.324805e-03 1.826368e-03 2.360514e-02 4.034542e-02 2.879527e-03 -1.686578e-01 1.284412e-02 -8.538846e-02 -1.395030e-02 8.122962e-03 6.589720e-02 2.734458e-02 2.273900e-02 -5.401919e-02 1.137658e-02 7.763602e-02 -4.749536e-02 6.451048e-03 6.202269e-04 5.443919e-02 -3.269612e-03 1.121483e-02 -3.920883e-02 2.017656e-02 2.250442e-02 1.437674e-02 -1.311656e-02 -4.254157e-02 -1.560718e-02 8.695031e-02 -1.793247e-02 -9.059898e-03 -3.091626e-02 -6.903274e-03 1.260445e-02 1.527808e-02 -4.292020e-02 1.253653e-02 -3.898201e-02 -1.812212e-02 5.604032e-03 -7.488695e-04 1.248079e-03 1.365797e-02 1.250535e-02 -2.002126e-02 -2.662876e-01 
-6.223762e-02 1.914593e-01 8.936650e-02 -1.582617e-01 1.397727e-02 -8.768598e-02 -6.985255e-02 -1.370002e-01 -1.121469e-01 1.263828e-02 -2.270885e-02 1.494928e-02 -1.408020e-02 -9.564054e-03 -8.793809e-02 5.380547e-02 -3.363586e-02 -2.084100e-02 -6.379005e-02 -6.323326e-02 -5.769043e-02 -1.739032e-02 -8.778700e-02 -8.383095e-02 -8.184537e-02 4.543405e-02 4.810563e-02 -1.168971e-01 7.752933e-02 3.181871e-02 -2.337907e-03 2.984237e-02 -6.728052e-02 6.839789e-02 4.194948e-02 -4.591672e-02 3.945296e-02 -1.348889e-02 6.012837e-03 3.592126e-03 -3.881364e-02 -9.458213e-02 6.917448e-02 -3.706593e-02 8.318961e-02 7.945091e-02 2.273001e-02 1.886727e-02 1.317733e-01 -6.724212e-02 -2.221920e-02 -7.478661e-03 1.306769e-02 -3.755509e-02 -2.147718e-03 1.345328e-03 7.779324e-03 -4.988886e-02 -7.271911e-03 -1.377098e-02 -2.784160e-02 -1.222273e-02 1.402937e-02 3.191711e-02 -1.649701e-02 5.771565e-03 3.705138e-02 1.281364e-02 -6.659418e-02 5.635183e-02 -4.444566e-02 2.205654e-02 5.497662e-03 1.007877e-02 4.387845e-03 2.010976e-02 2.365551e-02 -3.561960e-02 2.050908e-03 -1.532776e-02 2.142514e-03 -5.043522e-03 3.427467e-02 1.836778e-03 7.794800e-03 -2.536449e-01 -5.416763e-02 
1.339057e-02 1.407741e-01 -1.449885e-02 1.446618e-01 1.857029e-01 -3.911779e-02 -1.316594e-02 -4.507663e-02 9.771476e-02 -1.003960e-02 4.618986e-03 6.744915e-02 -4.252161e-03 1.328267e-02 7.322380e-03 -2.311273e-02 5.470491e-02 1.247675e-01 -8.096381e-02 3.292154e-02 -1.143123e-02 -5.399083e-02 -2.280615e-02 -4.878225e-02 -1.856849e-02 -4.430204e-02 -6.986580e-02 -4.812710e-02 -4.433237e-02 7.140786e-02 -1.929761e-01 -2.243644e-01 1.256963e-01 -1.572040e-01 9.629262e-02 4.011917e-02 8.278157e-02 -2.531055e-03 -5.563066e-02 1.026909e-01 -4.556114e-02 -2.615762e-02 -4.119205e-02 3.170854e-02 -5.613753e-02 5.880401e-02 2.129254e-02 3.670644e-02 3.736975e-02 -4.639240e-02 3.658805e-02 -8.995986e-02 -1.160344e-03 5.110222e-02 -9.920964e-03 -5.414478e-02 2.295022e-02 2.322979e-02 5.872567e-02 3.746223e-02 -7.514747e-02 1.138440e-03 2.464421e-03 7.608417e-02 -1.520850e-02 -5.522539e-02 1.202140e-03 2.943272e-02 4.982761e-02 -6.735696e-02 -2.262290e-02 -1.045035e-01 1.228528e-01 -2.014996e-02 -5.428946e-02 1.188629e-03 -8.114267e-02 -8.866818e-02 -1.379479e-02 -7.090359e-02 2.113882e-02 4.807959e-02 -6.430542e-02 -2.505062e-02 3.169508e-02 -1.494421e-01 -1.173842e-01 
-1.676028e-01 -7.755021e-02 -1.040230e-01 5.132566e-02 3.677702e-02 8.735879e-02 6.194042e-03 -1.429113e-02 2.277423e-01 1.192869e-02 -7.707830e-02 -1.005138e-01 -9.438570e-02 8.442461e-02 2.399694e-03 9.137917e-02 -8.705831e-02 3.391913e-04 -1.003712e-01 2.704530e-02 8.643334e-02 7.175446e-02 2.036567e-02 5.521536e-02 -9.026923e-02 2.064549e-01 1.718500e-01 -6.440058e-02 -3.467304e-02 -3.235596e-02 2.937512e-02 1.605347e-02 -8.021343e-02 3.493991e-02 -6.178370e-03 -5.534713e-02 1.627984e-02 9.384159e-02 9.418541e-03 1.175560e-02 1.155000e-01 1.123992e-02 3.065210e-02 7.454282e-03 8.583940e-03 -3.701657e-02 -2.143193e-02 3.488167e-02 7.036118e-02 -1.788374e-02 8.063140e-03 7.113606e-03 5.905743e-02 -2.851172e-02 2.373242e-02 1.940398e-02 9.783036e-02 1.420896e-02 1.318501e-03 -1.168176e-01 -8.301587e-02 -9.968767e-03 3.042476e-02 2.155438e-02 -1.322020e-02 3.255549e-02 -3.484041e-02 -5.407287e-04 -7.145184e-02 4.246897e-04 -3.875397e-04 -9.799268e-03 1.712951e-02 -1.415005e-02 2.116467e-02 1.624738e-02 2.103555e-02 -3.096979e-03 -4.316765e-02 6.408245e-03 -5.766955e-02 2.463235e-02 2.235708e-02 -8.053018e-02 6.959341e-05 -2.525236e-01 3.728172e-01 
6.697112e-02 1.635829e-01 3.398363e-03 -2.908472e-02 1.158775e-01 1.315640e-01 -6.474642e-02 -8.153182e-03 -2.051817e-02 -1.111573e-01 -1.398536e-01 6.181027e-02 3.750957e-02 6.461377e-02 7.106610e-02 -3.130613e-02 6.854533e-02 -3.212257e-02 8.104223e-03 4.808044e-02 4.080777e-02 -1.761907e-01 -2.682643e-02 -9.849140e-02 4.367501e-03 7.634445e-02 4.610200e-02 1.444740e-01 8.248866e-02 -1.676645e-01 3.696116e-02 -3.387598e-02 -1.484507e-02 4.519562e-02 -2.357364e-02 -7.124557e-02 1.009323e-03 -9.718684e-03 4.324689e-02 2.767143e-02 -9.429558e-05 1.373890e-02 3.817398e-02 2.758269e-03 7.576649e-02 3.081498e-02 -2.420086e-02 -2.587159e-02 -1.883157e-02 1.043731e-03 1.916471e-02 -1.633838e-02 -1.038695e-02 -7.569664e-03 3.446627e-02 -3.457166e-02 -2.504771e-02 6.555608e-03 -2.071756e-02 1.723399e-02 -2.211951e-02 1.685391e-02 8.382034e-03 3.409778e-03 4.332593e-02 4.750571e-02 -1.827203e-02 -8.949013e-03 6.151449e-02 -2.842463e-03 3.834897e-02 -8.689994e-03 -2.787650e-02 1.783735e-02 -1.269397e-02 2.392278e-02 2.508063e-02 -2.372905e-02 1.387178e-02 2.726002e-03 7.260684e-03 5.211847e-02 8.487887e-03 -3.342777e-04 1.931373e-02 6.826212e-02 -2.522552e-01 
-1.500151e-01 -1.103993e-01 6.605721e-02 -9.290804e-02 1.157580e-01 -3.674161e-02 5.113648e-02 8.624651e-02 -2.851846e-02 -1.481622e-01 1.078545e-01 -1.565332e-01 2.497911e-02 1.245244e-01 9.965900e-02 -6.504274e-02 -1.312984e-02 -7.821496e-03 8.296827e-02 7.517984e-02 1.145535e-02 1.181973e-02 -4.669734e-02 -2.978972e-02 7.234706e-02 7.224847e-02 1.620585e-02 -8.017284e-03 -7.096101e-02 1.173099e-02 7.050586e-02 -4.540159e-03 7.046454e-02 -6.528414e-02 -2.901402e-02 -3.495125e-02 -1.260225e-01 -7.841506e-02 4.107010e-02 -2.220669e-02 -6.614210e-02 1.192098e-02 5.092102e-02 -4.465963e-02 -2.702693e-03 -2.265763e-02 -3.737659e-02 4.511682e-02 3.355366e-02 -1.011474e-01 4.458893e-02 -3.905129e-02 1.665606e-02 -7.423485e-02 -5.978663e-02 -3.287457e-03 1.223965e-01 5.760717e-02 1.028043e-02 8.812005e-02 -6.932378e-02 1.104064e-02 -1.286295e-02 -2.726010e-02 2.632993e-02 -5.864060e-02 -2.843578e-02 1.094954e-02 2.700994e-03 -1.482004e-02 1.897418e-02 -6.225229e-02 2.099294e-02 1.479547e-02 8.548615e-02 -4.318972e-02 3.172909e-02 7.126150e-02 -4.553114e-03 1.676009e-02 -5.646829e-02 2.941039e-02 8.464923e-02 -1.186719e-02 4.293488e-02 1.500008e-03 -1.337109e-01 
